t # 0
v 0 0
v 1 1
v 2 2
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 3
v 12 0
v 13 4
v 14 5
v 15 6
v 16 2
v 17 2
v 18 6
v 19 6
v 20 6
v 21 7
v 22 6
v 23 6
v 24 5
v 25 6
v 26 6
v 27 6
v 28 1
v 29 8
v 30 7
v 31 5
v 32 1
v 33 1
v 34 6
v 35 1
v 36 9
v 37 7
e 276 653 0
e 276 317 0
e 276 650 0
e 276 329 0
e 276 330 0
e 276 318 0
e 276 319 0
e 277 705 0
e 277 355 0
e 277 437 0
e 278 355 0
e 279 355 0
e 282 582 0
e 283 355 0
e 284 355 0
e 284 458 0
e 284 582 0
e 286 628 0
e 291 320 0
e 292 321 0
e 292 355 0
e 293 355 0
e 293 322 0
e 294 650 0
e 294 653 0
e 294 407 0
e 294 355 0
e 296 355 0
e 296 434 0
e 297 355 0
e 297 690 0
e 298 355 0
e 299 355 0
e 299 682 0
e 299 402 0
e 300 682 0
e 301 355 0
e 305 323 0
e 305 682 0
e 305 685 0
e 305 701 0
e 306 355 0
e 307 355 0
e 310 324 0
e 313 325 0
e 313 407 0
e 313 688 0
e 313 326 0
e 313 333 0
e 313 355 0
e 313 335 0
e 313 340 0
e 313 708 0
e 313 634 0
e 313 682 0
e 313 345 0
e 313 704 0
e 313 348 0
e 313 350 0
e 313 638 0
e 313 560 0
e 313 334 0
e 313 689 0
e 314 327 0
e 315 328 0
e 316 328 0
e 317 355 0
e 317 705 0
e 317 718 0
e 317 439 0
e 317 724 0
e 317 733 0
e 317 728 0
e 317 589 0
e 317 512 0
e 318 662 0
e 318 653 0
e 318 329 0
e 319 662 0
e 319 653 0
e 319 330 0
e 321 331 0
e 323 682 0
e 323 685 0
e 323 701 0
e 325 355 0
e 326 355 0
e 326 688 0
e 326 708 0
e 326 345 0
e 326 332 0
e 326 704 0
e 326 348 0
e 326 560 0
e 326 689 0
e 326 333 0
e 326 634 0
e 326 682 0
e 326 334 0
e 329 662 0
e 329 653 0
e 330 662 0
e 330 653 0
e 332 338 0
e 332 345 0
e 332 334 0
e 332 704 0
e 332 355 0
e 332 689 0
e 333 335 0
e 333 350 0
e 333 638 0
e 333 344 0
e 333 634 0
e 333 355 0
e 333 336 0
e 334 355 0
e 334 337 0
e 334 348 0
e 334 338 0
e 334 339 0
e 334 345 0
e 334 343 0
e 334 704 0
e 334 708 0
e 334 560 0
e 334 634 0
e 334 689 0
e 334 682 0
e 334 340 0
e 334 445 0
e 335 355 0
e 335 354 0
e 335 341 0
e 335 342 0
e 335 343 0
e 335 350 0
e 335 634 0
e 336 344 0
e 337 355 0
e 337 636 0
e 337 508 0
e 337 682 0
e 337 650 0
e 337 583 0
e 337 554 0
e 337 388 0
e 337 406 0
e 338 355 0
e 338 650 0
e 338 656 0
e 339 355 0
e 339 734 0
e 339 732 0
e 340 355 0
e 340 708 0
e 340 560 0
e 340 634 0
e 340 682 0
e 340 345 0
e 340 704 0
e 340 689 0
e 340 348 0
e 340 346 0
e 340 445 0
e 341 355 0
e 341 636 0
e 341 705 0
e 341 716 0
e 341 650 0
e 341 653 0
e 341 354 0
e 341 691 0
e 341 682 0
e 341 349 0
e 341 690 0
e 341 353 0
e 341 347 0
e 342 355 0
e 342 550 0
e 342 380 0
e 343 355 0
e 343 650 0
e 343 682 0
e 343 636 0
e 343 703 0
e 343 562 0
e 343 527 0
e 345 355 0
e 345 704 0
e 345 644 0
e 345 348 0
e 345 708 0
e 345 689 0
e 347 355 0
e 347 650 0
e 347 354 0
e 347 636 0
e 347 705 0
e 347 716 0
e 347 653 0
e 347 682 0
e 347 691 0
e 347 349 0
e 347 353 0
e 347 352 0
e 348 355 0
e 348 638 0
e 348 644 0
e 348 350 0
e 348 708 0
e 349 636 0
e 349 705 0
e 349 716 0
e 349 355 0
e 349 650 0
e 349 653 0
e 349 354 0
e 349 691 0
e 349 682 0
e 349 353 0
e 349 351 0
e 349 352 0
e 350 355 0
e 350 638 0
e 351 636 0
e 351 705 0
e 351 716 0
e 351 355 0
e 351 650 0
e 351 653 0
e 351 682 0
e 351 354 0
e 351 691 0
e 351 353 0
e 352 636 0
e 352 705 0
e 352 716 0
e 352 650 0
e 352 682 0
e 352 354 0
e 352 691 0
e 352 355 0
e 352 653 0
e 352 383 0
e 352 353 0
e 353 636 0
e 353 705 0
e 353 716 0
e 353 650 0
e 353 354 0
e 353 691 0
e 353 682 0
e 353 355 0
e 353 690 0
e 353 653 0
e 354 355 0
e 354 716 0
e 354 705 0
e 355 650 0
e 355 639 0
e 355 682 0
e 355 356 0
e 355 636 0
e 355 673 0
e 355 656 0
e 355 565 0
e 355 357 0
e 355 358 0
e 355 705 0
e 355 653 0
e 355 615 0
e 355 616 0
e 355 359 0
e 355 717 0
e 355 541 0
e 355 360 0
e 355 361 0
e 355 362 0
e 355 542 0
e 355 543 0
e 355 363 0
e 355 552 0
e 355 670 0
e 355 676 0
e 355 364 0
e 355 365 0
e 355 730 0
e 355 729 0
e 355 725 0
e 355 366 0
e 355 597 0
e 355 367 0
e 355 613 0
e 355 368 0
e 355 693 0
e 355 720 0
e 355 659 0
e 355 709 0
e 355 593 0
e 355 369 0
e 355 721 0
e 355 694 0
e 355 370 0
e 355 727 0
e 355 561 0
e 355 723 0
e 355 563 0
e 355 371 0
e 355 649 0
e 355 372 0
e 355 594 0
e 355 707 0
e 355 726 0
e 355 624 0
e 355 731 0
e 355 373 0
e 355 374 0
e 355 577 0
e 355 375 0
e 355 719 0
e 355 695 0
e 355 722 0
e 355 376 0
e 355 377 0
e 355 585 0
e 355 378 0
e 355 567 0
e 355 379 0
e 355 550 0
e 355 380 0
e 355 381 0
e 355 568 0
e 355 621 0
e 355 582 0
e 355 637 0
e 355 382 0
e 355 383 0
e 355 657 0
e 355 691 0
e 355 575 0
e 355 384 0
e 355 385 0
e 355 386 0
e 355 660 0
e 355 646 0
e 355 647 0
e 355 607 0
e 355 387 0
e 355 591 0
e 355 587 0
e 355 623 0
e 355 388 0
e 355 389 0
e 355 390 0
e 355 603 0
e 355 692 0
e 355 609 0
e 355 391 0
e 355 392 0
e 355 570 0
e 355 733 0
e 355 592 0
e 355 393 0
e 355 596 0
e 355 627 0
e 355 394 0
e 355 395 0
e 355 396 0
e 355 698 0
e 355 658 0
e 355 544 0
e 355 598 0
e 355 590 0
e 355 397 0
e 355 571 0
e 355 710 0
e 355 665 0
e 355 398 0
e 355 618 0
e 355 399 0
e 355 572 0
e 355 604 0
e 355 640 0
e 355 655 0
e 355 400 0
e 355 548 0
e 355 699 0
e 355 401 0
e 355 402 0
e 355 403 0
e 355 404 0
e 355 405 0
e 355 553 0
e 355 406 0
e 355 407 0
e 355 408 0
e 355 714 0
e 355 409 0
e 355 674 0
e 355 684 0
e 355 410 0
e 355 675 0
e 355 411 0
e 355 588 0
e 355 711 0
e 355 412 0
e 355 578 0
e 355 413 0
e 355 595 0
e 355 414 0
e 355 562 0
e 355 415 0
e 355 416 0
e 355 417 0
e 355 573 0
e 355 712 0
e 355 547 0
e 355 418 0
e 355 555 0
e 355 419 0
e 355 629 0
e 355 420 0
e 355 421 0
e 355 422 0
e 355 423 0
e 355 424 0
e 355 425 0
e 355 426 0
e 355 708 0
e 355 704 0
e 355 644 0
e 355 427 0
e 355 605 0
e 355 428 0
e 355 429 0
e 355 430 0
e 355 614 0
e 355 716 0
e 355 678 0
e 355 672 0
e 355 690 0
e 355 431 0
e 355 432 0
e 355 433 0
e 355 434 0
e 355 435 0
e 355 436 0
e 355 437 0
e 355 438 0
e 355 718 0
e 355 439 0
e 355 440 0
e 355 583 0
e 355 632 0
e 355 441 0
e 355 442 0
e 355 728 0
e 355 724 0
e 355 664 0
e 355 697 0
e 355 443 0
e 355 444 0
e 355 641 0
e 355 642 0
e 355 680 0
e 355 677 0
e 355 630 0
e 355 445 0
e 355 446 0
e 355 545 0
e 355 564 0
e 355 606 0
e 355 447 0
e 355 448 0
e 355 449 0
e 355 633 0
e 355 450 0
e 355 451 0
e 355 686 0
e 355 734 0
e 355 732 0
e 355 452 0
e 355 453 0
e 355 454 0
e 355 608 0
e 355 455 0
e 355 566 0
e 355 643 0
e 355 599 0
e 355 713 0
e 355 602 0
e 355 635 0
e 355 456 0
e 355 457 0
e 355 688 0
e 355 634 0
e 355 560 0
e 355 689 0
e 355 631 0
e 355 458 0
e 355 459 0
e 355 569 0
e 355 460 0
e 355 461 0
e 355 462 0
e 355 463 0
e 355 464 0
e 355 465 0
e 355 466 0
e 355 467 0
e 355 574 0
e 355 468 0
e 355 559 0
e 355 469 0
e 355 667 0
e 355 668 0
e 355 669 0
e 355 470 0
e 355 471 0
e 355 472 0
e 355 586 0
e 355 473 0
e 355 474 0
e 355 475 0
e 355 476 0
e 355 580 0
e 355 477 0
e 355 478 0
e 355 671 0
e 355 479 0
e 355 589 0
e 355 480 0
e 355 481 0
e 355 482 0
e 355 554 0
e 355 483 0
e 355 484 0
e 355 485 0
e 355 486 0
e 355 487 0
e 355 488 0
e 355 489 0
e 355 490 0
e 355 491 0
e 355 492 0
e 355 493 0
e 355 494 0
e 355 495 0
e 355 496 0
e 355 497 0
e 355 498 0
e 355 499 0
e 355 500 0
e 355 501 0
e 355 502 0
e 355 503 0
e 355 504 0
e 355 505 0
e 355 576 0
e 355 506 0
e 355 654 0
e 355 507 0
e 355 508 0
e 355 509 0
e 355 510 0
e 355 511 0
e 355 512 0
e 355 513 0
e 355 514 0
e 355 515 0
e 355 516 0
e 355 551 0
e 355 517 0
e 355 518 0
e 355 519 0
e 355 520 0
e 355 521 0
e 355 522 0
e 355 523 0
e 355 524 0
e 355 525 0
e 355 526 0
e 355 527 0
e 355 528 0
e 355 529 0
e 355 530 0
e 355 531 0
e 355 532 0
e 355 533 0
e 355 534 0
e 355 535 0
e 355 536 0
e 355 537 0
e 355 538 0
e 355 539 0
e 355 540 0
e 359 546 0
e 360 541 0
e 362 627 0
e 362 542 0
e 362 596 0
e 363 543 0
e 367 597 0
e 367 598 0
e 367 544 0
e 369 618 0
e 371 548 0
e 371 549 0
e 371 682 0
e 371 639 0
e 371 600 0
e 372 650 0
e 372 699 0
e 372 636 0
e 372 682 0
e 372 545 0
e 373 705 0
e 374 546 0
e 376 599 0
e 376 650 0
e 376 705 0
e 376 547 0
e 378 650 0
e 379 548 0
e 379 549 0
e 379 682 0
e 379 639 0
e 379 601 0
e 380 550 0
e 380 636 0
e 383 636 0
e 388 583 0
e 392 551 0
e 394 670 0
e 394 552 0
e 394 653 0
e 402 682 0
e 405 553 0
e 406 554 0
e 407 688 0
e 408 650 0
e 411 588 0
e 418 682 0
e 418 629 0
e 418 635 0
e 418 555 0
e 418 602 0
e 419 555 0
e 427 644 0
e 437 705 0
e 438 607 0
e 438 565 0
e 439 705 0
e 439 718 0
e 440 556 0
e 440 557 0
e 440 558 0
e 441 705 0
e 441 636 0
e 441 682 0
e 442 603 0
e 442 682 0
e 442 692 0
e 442 559 0
e 445 727 0
e 445 705 0
e 445 650 0
e 445 604 0
e 445 655 0
e 445 688 0
e 445 708 0
e 445 560 0
e 445 634 0
e 445 682 0
e 445 704 0
e 445 689 0
e 445 605 0
e 445 636 0
e 445 640 0
e 445 630 0
e 445 631 0
e 445 561 0
e 445 562 0
e 446 563 0
e 447 697 0
e 447 606 0
e 447 564 0
e 448 607 0
e 448 565 0
e 449 653 0
e 454 566 0
e 456 567 0
e 457 568 0
e 460 569 0
e 461 570 0
e 462 571 0
e 463 572 0
e 466 573 0
e 467 574 0
e 468 636 0
e 469 636 0
e 470 575 0
e 472 609 0
e 472 576 0
e 473 577 0
e 474 650 0
e 475 650 0
e 478 636 0
e 485 682 0
e 485 650 0
e 486 682 0
e 486 650 0
e 490 578 0
e 490 610 0
e 490 579 0
e 491 580 0
e 493 581 0
e 493 611 0
e 493 615 0
e 493 582 0
e 493 583 0
e 493 584 0
e 493 632 0
e 494 650 0
e 495 682 0
e 503 646 0
e 503 651 0
e 504 585 0
e 505 729 0
e 505 730 0
e 505 705 0
e 505 639 0
e 505 725 0
e 506 586 0
e 507 587 0
e 507 623 0
e 508 650 0
e 508 636 0
e 509 624 0
e 509 731 0
e 509 588 0
e 512 733 0
e 512 589 0
e 512 728 0
e 512 724 0
e 512 705 0
e 516 682 0
e 517 590 0
e 518 590 0
e 522 591 0
e 522 592 0
e 522 626 0
e 527 682 0
e 527 703 0
e 527 636 0
e 529 593 0
e 529 594 0
e 530 650 0
e 531 639 0
e 535 610 0
e 536 682 0
e 537 595 0
e 541 650 0
e 542 627 0
e 542 596 0
e 544 597 0
e 544 598 0
e 545 650 0
e 545 699 0
e 545 636 0
e 547 650 0
e 547 705 0
e 547 599 0
e 548 639 0
e 548 600 0
e 548 601 0
e 549 682 0
e 549 639 0
e 552 670 0
e 552 653 0
e 555 629 0
e 555 635 0
e 555 602 0
e 559 682 0
e 559 603 0
e 560 634 0
e 560 704 0
e 560 689 0
e 560 682 0
e 560 708 0
e 561 630 0
e 561 705 0
e 561 650 0
e 561 631 0
e 561 604 0
e 561 605 0
e 561 655 0
e 561 640 0
e 561 636 0
e 562 682 0
e 562 650 0
e 562 636 0
e 564 606 0
e 564 697 0
e 565 607 0
e 566 608 0
e 576 609 0
e 579 610 0
e 581 611 0
e 582 612 0
e 582 613 0
e 582 614 0
e 582 615 0
e 582 616 0
e 582 632 0
e 582 637 0
e 582 617 0
e 582 618 0
e 582 619 0
e 582 620 0
e 582 621 0
e 582 622 0
e 587 623 0
e 588 624 0
e 588 731 0
e 588 732 0
e 589 733 0
e 589 728 0
e 589 724 0
e 589 705 0
e 590 625 0
e 591 626 0
e 592 626 0
e 596 627 0
e 597 628 0
e 599 650 0
e 599 712 0
e 599 713 0
e 599 636 0
e 599 705 0
e 600 639 0
e 601 639 0
e 602 635 0
e 602 629 0
e 603 682 0
e 604 705 0
e 604 655 0
e 604 650 0
e 604 630 0
e 605 705 0
e 605 655 0
e 605 650 0
e 605 631 0
e 608 650 0
e 615 632 0
e 615 633 0
e 624 731 0
e 624 650 0
e 624 636 0
e 624 634 0
e 624 682 0
e 624 732 0
e 629 635 0
e 630 705 0
e 630 650 0
e 630 655 0
e 630 636 0
e 631 705 0
e 631 650 0
e 631 655 0
e 631 636 0
e 633 637 0
e 634 704 0
e 634 708 0
e 634 682 0
e 634 638 0
e 634 689 0
e 636 705 0
e 636 639 0
e 636 682 0
e 636 720 0
e 636 721 0
e 636 650 0
e 636 722 0
e 636 716 0
e 636 655 0
e 636 653 0
e 636 714 0
e 636 697 0
e 636 673 0
e 636 659 0
e 636 664 0
e 636 683 0
e 636 695 0
e 636 693 0
e 636 694 0
e 636 640 0
e 636 641 0
e 636 642 0
e 636 643 0
e 638 644 0
e 639 645 0
e 639 682 0
e 639 646 0
e 639 706 0
e 639 647 0
e 639 648 0
e 639 649 0
e 639 650 0
e 640 705 0
e 640 650 0
e 640 655 0
e 641 720 0
e 641 650 0
e 641 693 0
e 642 721 0
e 642 650 0
e 642 694 0
e 643 722 0
e 643 650 0
e 643 695 0
e 646 706 0
e 646 730 0
e 646 729 0
e 646 698 0
e 646 660 0
e 646 725 0
e 646 651 0
e 646 705 0
e 646 652 0
e 650 653 0
e 650 654 0
e 650 678 0
e 650 705 0
e 650 655 0
e 650 734 0
e 650 712 0
e 650 713 0
e 650 716 0
e 650 672 0
e 650 732 0
e 650 682 0
e 650 715 0
e 650 659 0
e 650 656 0
e 650 686 0
e 650 691 0
e 650 657 0
e 650 697 0
e 651 658 0
e 652 730 0
e 652 705 0
e 652 729 0
e 653 659 0
e 653 682 0
e 653 660 0
e 653 705 0
e 653 675 0
e 653 661 0
e 653 673 0
e 653 697 0
e 653 710 0
e 653 662 0
e 653 663 0
e 653 674 0
e 653 679 0
e 653 681 0
e 653 686 0
e 653 702 0
e 653 664 0
e 653 707 0
e 653 726 0
e 653 731 0
e 653 734 0
e 653 732 0
e 653 711 0
e 653 716 0
e 653 665 0
e 653 680 0
e 653 666 0
e 653 667 0
e 653 668 0
e 653 669 0
e 653 670 0
e 653 671 0
e 655 727 0
e 655 723 0
e 655 705 0
e 657 678 0
e 657 672 0
e 659 673 0
e 660 674 0
e 660 679 0
e 660 681 0
e 660 682 0
e 660 726 0
e 660 731 0
e 660 702 0
e 660 732 0
e 660 686 0
e 660 707 0
e 663 731 0
e 664 682 0
e 664 697 0
e 664 675 0
e 664 732 0
e 665 710 0
e 665 711 0
e 665 705 0
e 666 682 0
e 670 676 0
e 671 680 0
e 671 677 0
e 672 678 0
e 674 679 0
e 674 682 0
e 674 686 0
e 674 702 0
e 674 707 0
e 674 726 0
e 674 731 0
e 674 732 0
e 674 681 0
e 677 680 0
e 679 681 0
e 679 682 0
e 679 686 0
e 679 702 0
e 679 707 0
e 679 726 0
e 679 731 0
e 679 732 0
e 681 682 0
e 681 686 0
e 681 702 0
e 681 707 0
e 681 726 0
e 681 731 0
e 681 732 0
e 682 720 0
e 682 721 0
e 682 683 0
e 682 684 0
e 682 722 0
e 682 705 0
e 682 700 0
e 682 685 0
e 682 701 0
e 682 710 0
e 682 686 0
e 682 702 0
e 682 707 0
e 682 726 0
e 682 731 0
e 682 732 0
e 682 687 0
e 682 703 0
e 682 688 0
e 682 704 0
e 682 689 0
e 682 708 0
e 682 716 0
e 682 690 0
e 682 691 0
e 682 692 0
e 682 693 0
e 682 694 0
e 682 695 0
e 682 696 0
e 682 697 0
e 682 698 0
e 682 699 0
e 683 700 0
e 685 701 0
e 686 731 0
e 686 702 0
e 686 726 0
e 687 703 0
e 688 708 0
e 688 704 0
e 689 704 0
e 689 708 0
e 690 705 0
e 691 705 0
e 691 716 0
e 693 720 0
e 694 721 0
e 695 722 0
e 698 706 0
e 702 726 0
e 702 731 0
e 702 707 0
e 702 732 0
e 704 708 0
e 705 709 0
e 705 710 0
e 705 711 0
e 705 733 0
e 705 730 0
e 705 727 0
e 705 712 0
e 705 713 0
e 705 714 0
e 705 715 0
e 705 716 0
e 705 717 0
e 705 718 0
e 705 728 0
e 705 719 0
e 705 720 0
e 705 721 0
e 705 722 0
e 705 729 0
e 705 723 0
e 705 724 0
e 705 725 0
e 707 726 0
e 707 731 0
e 707 732 0
e 723 727 0
e 724 733 0
e 724 728 0
e 725 729 0
e 725 730 0
e 726 731 0
e 726 732 0
e 728 733 0
e 732 734 0
t # 41
v 0 4
v 1 13
v 2 2
v 3 2
v 4 12
v 5 2
v 6 2
v 7 4
v 8 2
v 9 12
v 10 22
v 11 2
v 12 4
v 13 12
v 14 2
v 15 2
v 16 12
v 17 2
v 18 12
v 19 2
v 20 0
v 21 0
v 22 2
v 23 0
v 24 14
v 25 0
v 26 2
v 27 2
v 28 0
v 29 2
v 30 6
v 31 6
v 32 25
v 33 2
v 34 4
v 35 0
v 36 0
v 37 13
v 38 13
v 39 0
v 40 14
v 41 0
v 42 3
v 43 2
v 44 14
v 45 6
v 46 13
v 47 6
v 48 6
v 49 2
v 50 13
v 51 19
v 52 0
v 53 2
v 54 0
v 55 2
v 56 13
v 57 2
v 58 2
v 59 2
v 60 2
v 61 4
v 62 2
v 63 2
v 64 2
v 65 4
v 66 2
v 67 0
v 68 25
v 69 2
v 70 2
v 71 2
v 72 0
v 73 14
v 74 2
v 75 2
v 76 13
v 77 2
v 78 13
v 79 0
v 80 2
v 81 13
v 82 6
v 83 13
v 84 2
v 85 3
v 86 6
v 87 6
v 88 6
v 89 4
v 90 0
v 91 2
v 92 14
v 93 6
v 94 2
v 95 2
v 96 2
v 97 0
v 98 13
v 99 13
v 100 6
v 101 0
v 102 2
v 103 0
v 104 20
v 105 2
v 106 2
v 107 17
v 108 13
v 109 13
v 110 15
v 111 15
v 112 14
v 113 15
v 114 15
v 115 13
v 116 2
v 117 13
v 118 13
v 119 6
v 120 8
v 121 2
v 122 0
v 123 6
v 124 6
v 125 6
v 126 6
v 127 6
v 128 3
v 129 6
v 130 25
v 131 6
v 132 6
v 133 6
v 134 6
v 135 0
v 136 6
v 137 13
v 138 13
v 139 6
v 140 0
v 141 6
v 142 0
v 143 25
v 144 25
v 145 25
v 146 13
v 147 25
v 148 3
v 149 3
v 150 6
v 151 0
v 152 13
v 153 13
v 154 6
v 155 6
v 156 0
v 157 17
v 158 13
v 159 21
v 160 13
v 161 2
v 162 0
v 163 0
v 164 6
v 165 13
v 166 13
v 167 14
v 168 21
v 169 6
v 170 6
e 0 42 0
e 0 61 0
e 1 106 0
e 1 120 0
e 1 67 0
e 1 42 0
e 1 74 0
e 2 166 0
e 2 153 0
e 2 145 0
e 2 106 0
e 3 106 0
e 4 42 0
e 4 148 0
e 4 162 0
e 4 106 0
e 4 118 0
e 4 27 0
e 4 28 0
e 5 29 0
e 5 42 0
e 6 30 0
e 6 106 0
e 7 42 0
e 8 138 0
e 8 81 0
e 8 143 0
e 8 106 0
e 9 42 0
e 9 59 0
e 9 87 0
e 9 106 0
e 11 165 0
e 11 152 0
e 11 144 0
e 11 106 0
e 12 65 0
e 13 42 0
e 13 149 0
e 13 163 0
e 13 118 0
e 13 106 0
e 14 42 0
e 14 31 0
e 14 106 0
e 15 158 0
e 15 137 0
e 15 32 0
e 15 106 0
e 16 42 0
e 16 103 0
e 16 85 0
e 16 97 0
e 16 106 0
e 16 56 0
e 16 126 0
e 17 106 0
e 17 42 0
e 18 42 0
e 18 106 0
e 18 70 0
e 19 106 0
e 19 42 0
e 20 106 0
e 20 33 0
e 20 51 0
e 20 38 0
e 20 42 0
e 21 42 0
e 22 106 0
e 23 42 0
e 23 106 0
e 24 40 0
e 24 78 0
e 24 34 0
e 24 42 0
e 25 42 0
e 25 65 0
e 25 35 0
e 26 42 0
e 26 106 0
e 27 106 0
e 27 42 0
e 27 169 0
e 27 47 0
e 28 42 0
e 28 106 0
e 28 41 0
e 28 36 0
e 28 43 0
e 28 37 0
e 29 61 0
e 29 42 0
e 31 159 0
e 31 42 0
e 31 106 0
e 31 140 0
e 33 156 0
e 33 106 0
e 33 51 0
e 33 168 0
e 33 91 0
e 33 167 0
e 33 155 0
e 33 42 0
e 33 38 0
e 33 72 0
e 33 66 0
e 33 128 0
e 33 133 0
e 33 90 0
e 33 45 0
e 33 39 0
e 34 99 0
e 34 40 0
e 34 78 0
e 34 42 0
e 34 98 0
e 35 65 0
e 35 42 0
e 36 43 0
e 36 41 0
e 37 42 0
e 38 42 0
e 38 106 0
e 38 51 0
e 38 45 0
e 39 98 0
e 39 42 0
e 39 66 0
e 40 107 0
e 40 42 0
e 40 84 0
e 41 43 0
e 42 84 0
e 42 142 0
e 42 107 0
e 42 101 0
e 42 95 0
e 42 44 0
e 42 139 0
e 42 92 0
e 42 106 0
e 42 45 0
e 42 46 0
e 42 98 0
e 42 99 0
e 42 148 0
e 42 162 0
e 42 110 0
e 42 47 0
e 42 119 0
e 42 111 0
e 42 112 0
e 42 48 0
e 42 149 0
e 42 163 0
e 42 113 0
e 42 123 0
e 42 103 0
e 42 85 0
e 42 97 0
e 42 114 0
e 42 126 0
e 42 94 0
e 42 82 0
e 42 49 0
e 42 157 0
e 42 168 0
e 42 156 0
e 42 167 0
e 42 155 0
e 42 117 0
e 42 159 0
e 42 50 0
e 42 83 0
e 42 130 0
e 42 108 0
e 42 51 0
e 42 80 0
e 42 52 0
e 42 109 0
e 42 118 0
e 42 143 0
e 42 53 0
e 42 170 0
e 42 131 0
e 42 120 0
e 42 151 0
e 42 54 0
e 42 116 0
e 42 146 0
e 42 160 0
e 42 144 0
e 42 55 0
e 42 164 0
e 42 125 0
e 42 56 0
e 42 145 0
e 42 57 0
e 42 154 0
e 42 132 0
e 42 122 0
e 42 158 0
e 42 137 0
e 42 58 0
e 42 59 0
e 42 87 0
e 42 115 0
e 42 124 0
e 42 91 0
e 42 93 0
e 42 133 0
e 42 96 0
e 42 102 0
e 42 60 0
e 42 90 0
e 42 136 0
e 42 169 0
e 42 61 0
e 42 161 0
e 42 62 0
e 42 141 0
e 42 150 0
e 42 121 0
e 42 127 0
e 42 63 0
e 42 64 0
e 42 86 0
e 42 65 0
e 42 128 0
e 42 66 0
e 42 140 0
e 42 88 0
e 42 67 0
e 42 68 0
e 42 135 0
e 42 69 0
e 42 70 0
e 42 71 0
e 42 105 0
e 42 72 0
e 42 129 0
e 42 73 0
e 42 74 0
e 42 138 0
e 42 165 0
e 42 166 0
e 42 75 0
e 42 76 0
e 42 77 0
e 42 78 0
e 42 81 0
e 42 152 0
e 42 153 0
e 42 79 0
e 45 106 0
e 46 80 0
e 47 119 0
e 47 106 0
e 47 138 0
e 47 81 0
e 48 116 0
e 48 106 0
e 49 94 0
e 49 82 0
e 50 142 0
e 50 106 0
e 50 83 0
e 50 84 0
e 50 96 0
e 51 106 0
e 52 106 0
e 53 170 0
e 54 151 0
e 54 106 0
e 55 164 0
e 56 103 0
e 56 97 0
e 56 85 0
e 56 106 0
e 57 154 0
e 58 106 0
e 58 86 0
e 59 87 0
e 60 88 0
e 62 106 0
e 62 141 0
e 63 106 0
e 63 127 0
e 63 154 0
e 64 106 0
e 65 89 0
e 66 90 0
e 67 120 0
e 67 106 0
e 68 106 0
e 69 92 0
e 70 106 0
e 70 121 0
e 70 150 0
e 70 123 0
e 71 106 0
e 71 127 0
e 71 126 0
e 72 106 0
e 72 91 0
e 73 92 0
e 74 106 0
e 75 157 0
e 75 135 0
e 75 106 0
e 77 167 0
e 77 104 0
e 77 100 0
e 77 93 0
e 77 155 0
e 78 99 0
e 80 157 0
e 81 138 0
e 82 94 0
e 83 101 0
e 83 95 0
e 84 107 0
e 84 134 0
e 84 106 0
e 84 96 0
e 85 97 0
e 85 103 0
e 85 106 0
e 90 98 0
e 90 99 0
e 91 106 0
e 93 167 0
e 93 104 0
e 93 100 0
e 95 101 0
e 96 134 0
e 96 102 0
e 97 106 0
e 97 103 0
e 100 104 0
e 102 130 0
e 102 105 0
e 105 130 0
e 105 106 0
e 106 107 0
e 106 108 0
e 106 109 0
e 106 110 0
e 106 111 0
e 106 112 0
e 106 113 0
e 106 114 0
e 106 157 0
e 106 115 0
e 106 159 0
e 106 143 0
e 106 116 0
e 106 144 0
e 106 145 0
e 106 168 0
e 106 117 0
e 106 118 0
e 106 148 0
e 106 119 0
e 106 120 0
e 106 150 0
e 106 121 0
e 106 151 0
e 106 122 0
e 106 156 0
e 106 123 0
e 106 124 0
e 106 125 0
e 106 161 0
e 106 126 0
e 106 169 0
e 106 127 0
e 106 128 0
e 106 129 0
e 106 130 0
e 106 160 0
e 106 158 0
e 106 131 0
e 106 132 0
e 106 133 0
e 106 134 0
e 106 146 0
e 106 135 0
e 106 136 0
e 106 137 0
e 106 138 0
e 106 165 0
e 106 166 0
e 106 139 0
e 106 140 0
e 106 141 0
e 106 142 0
e 110 143 0
e 113 144 0
e 114 145 0
e 116 160 0
e 116 146 0
e 116 147 0
e 118 161 0
e 118 169 0
e 118 162 0
e 118 163 0
e 118 148 0
e 118 149 0
e 121 150 0
e 121 164 0
e 122 151 0
e 123 152 0
e 126 153 0
e 127 154 0
e 128 167 0
e 128 155 0
e 129 156 0
e 135 157 0
e 137 158 0
e 140 159 0
e 146 160 0
e 148 161 0
e 148 169 0
e 148 162 0
e 149 163 0
e 150 164 0
e 152 165 0
e 153 166 0
e 155 167 0
e 156 168 0
e 161 169 0
e 161 170 0
e 169 170 0
t # 42
v 0 0
v 1 12
v 2 8
v 3 0
v 4 10
v 5 14
v 6 0
v 7 13
v 8 6
v 9 1
v 10 14
v 11 0
v 12 6
v 13 9
v 14 3
v 15 0
v 16 6
v 17 6
v 18 6
v 19 2
v 20 6
v 21 8
v 22 14
v 23 25
v 24 6
v 25 1
v 26 21
v 27 9
v 28 15
v 29 21
v 30 8
v 31 6
v 32 13
v 33 6
v 34 6
